nFID	lat	lon	location	name	last_at	time	city	gender	id	followers_count	friends_count	statuses_count	created_at	domain	status_id	status_text
76147	23.051	113.11499	¹ã¶« ·ðÉ½	à¼ÒÐ¡Ù‡Õý³ÉéL	2014/5/1 0:00	0:27:00	6	m	2065306945	317	299	234	Sun Apr 03 17:28:27 +0800 2011	martinlye	3.76804E+15	[ÍµÀÖ]ÐÂ×¨¼­¡«»ò¡«[ºÃ°®Å¶]¼ÎÀòÐ¡ÅóÓÑµÄÕÕÆ¬¡­¡­@ÍõÁ¦ºê
173309	23.1969	113.3745	¹ã¶« ºÓÔ´	ÁõÇïÌî	2014/5/1 0:00	0:27:00	16	m	2419842462	359	265	230	Fri Sep 23 23:36:54 +0800 2011		3.76672E+15	Ò»Éú10£¬Ê®Éú100£¬°ÙÉúÇ§Ç§Íò£¬ Ê·ÉÏ×î×¬Ç®Àí²Æ²úÆ·ÑûÄãÀ´¡°Àíqiang²Æqian¡±£¬Ã¿ÔöÒ»¸öºÃÓÑ³äÖµ1ÔªÀ´Àí²Æ£¬Äã¾Í×¬10Ôª£¬ºÃÓÑÔ½¶àÇ®Ô½¶à£¬»¹ÓÐÐÂÓÃ»§³é½±Ó®4888£¡£¡¸Ï¿ìºôÅó»½ÓÑÀ´ÃÍ´ÁÍøÖ·  http://t.cn/R7yU0he
120560	23.19603	113.20734	¹ã¶« ¹ãÖÝ	ïÜÅµ	2014/5/1 0:00	0:27:00	1	m	2967892050	68	200	1199	Sat Aug 25 10:09:56 +0800 2012		3.76839E+15	ÎÒ¸Õ¸ÕÔÚ¹ãÖÝÒÆ¶¯ÆµµÀÉÏÒ¡µ½ÁË½ð±Ò17Ã¶¡£´ó¼Ò¿ìÀ´Ò»ÆðÒ¡Ò»Ò¡°É¡£ a.10086.cn/gzpd 
166259	23.19603	113.20734	¹ã¶« ¹ãÖÝ	ïÜÅµ	2014/5/1 0:00	0:27:00	1	m	2967892050	69	200	1199	Sat Aug 25 10:09:56 +0800 2012		3.76839E+15	ÎÒ¸Õ¸ÕÔÚ¹ãÖÝÒÆ¶¯ÆµµÀÉÏÒ¡µ½ÁË½ð±Ò17Ã¶¡£´ó¼Ò¿ìÀ´Ò»ÆðÒ¡Ò»Ò¡°É¡£ a.10086.cn/gzpd 
65824	22.99932	113.5072	¹ã¶« ¹ãÖÝ	Ù»ÎÄß÷ÏëÑøß÷	2014/5/1 0:00	0:27:00	1	f	2463096724	510	266	1293	Sat Dec 10 23:36:24 +0800 2011		3.76816E+15	´ÓÏÃÃÅ»ØÀ´Ò»Ö±À­¶Ç×Ó[Àá][Àá]ÎÒµÄÔö·ÊÃÎ[Àá][Àá] http://t.cn/z8AbPUx
106564	22.99932	113.5072	¹ã¶« ¹ãÖÝ	Ù»ÎÄß÷ÏëÑøß÷	2014/5/1 0:00	0:27:00	1	f	2463096724	511	266	1293	Sat Dec 10 23:36:24 +0800 2011		3.76816E+15	´ÓÏÃÃÅ»ØÀ´Ò»Ö±À­¶Ç×Ó[Àá][Àá]ÎÒµÄÔö·ÊÃÎ[Àá][Àá] http://t.cn/z8AbPUx
123106	23.15616	113.20188	¹ã¶«	É½·ç83	2014/5/1 0:00	0:27:00	1000	f	1931023827	11	34	124	Sat Jan 22 19:51:50 +0800 2011		3.74668E+15	"¡¾4G´ò³µ ¿ìÈËÒ»²½¡¿¹ãÖÝÒÆ¶¯ÁªÊÖµÎµÎ´ò³µÓÅ»Ý´ó·ÅËÍ£¬¹º»ú¡¢»»¿¨¡¢ËÍÁ÷Á¿£¬¿ìÀ´¡°¹ãÖÝÒÆ¶¯ÆµµÀ¡±Áìºì°ü¿©~£¡4GµÄÅóÓÑÃÇ£¬¿ìÀ´²ÎÓë°É¡£»î¶¯ÏêÇé¼°¸ü¶àÓÅ»Ý¼û""¹ãÖÝÒÆ¶¯ÆµµÀ""¿Í»§¶Ë a.10086.cn/gzpd"
159296	23.15911	113.3675	ÆäËû	Ê±¹âºÍÉÙÄêÓÀ²»ÀÏÈ¥	2014/5/1 0:00	0:27:00	1000	m	3797010491	56	73	105	Sat Sep 14 11:13:45 +0800 2013		3.7681E+15	ÒªÊÇËý½ÌÎÒ£¬ÎÒ·¢4ÓÀÔ¶²»ÇÌ¿Î²»¹Ò¿Æ[Ð¦cry][Ð¦cry]
16759	22.51694	114.04101	¹ã¶« ÉîÛÚ	ËêÔÂÎÞÉùJane	2014/5/1 0:00	0:27:00	3	f	2824871195	41	74	476	Sun Oct 13 16:56:03 +0800 2013		3.76661E+15	 //@¸Ä±äÄãµÄ°®Çé¹ÊÊÂ:[ÔÞ]
20295	22.53792	113.99073	¹ã¶« ÉîÛÚ	ÌÎ19881023	2014/5/1 0:00	0:27:00	3	m	2005012797	131	308	530	Thu Mar 03 18:56:37 +0800 2011		3.76713E+15	Ã»ÓÃµÄ¶«Î÷ http://t.cn/z8At71m
119075	23.17136	113.25591	¹ãÎ÷ ÓñÁÖ	ÌðÌðÄ½Ë¹µ°¸â	2014/5/1 0:00	0:27:00	9	m	2985054782	26	112	150	Mon Sep 03 16:17:56 +0800 2012		3.70521E+15	¸Ð¾õ×Ô¼ººÜÎÞ×Ô£¬ÊÇÃüÔË×½ÅªÈËÂð£¿ ÎÒÔÚ:http://t.cn/z8FARbN
187345	23.68581	113.21214	¹ã¶«	ÎÒÖ»ÏëÀ­Ìõ¿í´øµ½¼ÒÀï	2014/5/1 0:00	0:27:00	1000	m	1706381534	9	18	29	Sun Mar 07 11:44:58 +0800 2010		3.75119E+15	ÈçÌâ£¬ÎÒÕæµÄºÜÏëÀ­ÌõÍøÏß»Ø¼Ò£¬ÄãÃÇÎªÊ²Ã´ÒªÕâÑù¶ÔÎÒ¦Ð_¦ÐµçÐÅ¡¢ÍøÍ¨¡¢ÌúÍ¨£¬»¹ÓÐ¸ÃËÀµÄGCD£¬ÎªÊ²Ã´µ½´¦¶¼ÄÜÀ­ÍøÏß¾ÍÊÇÎÒÃÇ´å×Ó²»ÐÐ£¬¸ÃËÀµÄ´åÎ¯¸ÉÊ²Ã´³ÔµÄ http://t.cn/Rh4wjLg
171175	23.19335	113.2581	¹ã¶« ÉÇÍ·	-ÎâË¼Ù»-	2014/5/1 0:00	0:27:00	5	f	2469316820	290	144	1087	Sat Oct 15 16:00:09 +0800 2011		3.76776E+15	[¹ÄÕÆ]
12216	22.591	113.888	¹ã¶« ¹ãÖÝ	Ð¡ÍòÄÜ··ÂôÓÐÏÞ¹«Ë¾ÕÐ´úÀí	2014/5/1 0:00	0:27:00	1	m	2335362151	13237	799	884	Thu Dec 29 21:47:50 +0800 2011		3.76814E+15	aj4  ³§¼ÒÖ±Ïú  ÕÐ´úÀí http://t.cn/zTeFYf8
180518	23.45068	112.92715	¹ã¶« ÇåÔ¶	ÐÒ¸£Ð¡Äñµ°	2014/5/1 0:00	0:27:00	18	m	2641609941	84	112	471	Thu Mar 01 22:24:52 +0800 2012		3.76597E+15	ÕâÂ¼ÒôËµµÃÌ«¶ÔÁË¡£http://t.cn/RhNVkru http://t.cn/R7AsfdR
158905	23.1282	113.42191	¹ã¶« ³±ÖÝ	Ñ©ÄýÎèØ¼ÁèÂÒ	2014/5/1 0:00	0:27:00	51	m	1350940791	667	514	822	Mon Jul 04 02:12:49 +0800 2011		3.76751E+15	http://t.cn/z8A1ryA¡ï¡ï¡ï¡ï¡ï£¬[ÍÃ×Ó]
53363	22.943	113.04399	ÆäËû	ÓÃ»§3669120553	2014/5/1 0:00	0:27:00	1000	m	3669120553	1	50	2	Thu Aug 15 16:13:26 +0800 2013		3.70521E+15	ÒªÊÇÊ±¼äÄÜµ¹Á÷£¬ÄÜ¸øÎÒÒ»¸öÖØÐÂÑ¡ÔñµÄ»ú»á¸ÃÓÐ¶àºÃ ÎÒÔÚ:http://t.cn/8suV6Oc
186087	23.66799	113.04399	¹ã¶« ÇåÔ¶	ÓÆÈ»1220	2014/5/1 0:00	0:27:00	18	f	2651277024	53	177	116	Wed Jan 04 11:38:51 +0800 2012		3.75831E+15	ÓïÎÄÀÏÊ¦½ÌÁËÎÒÃÇÒ»¾äÓ¢ÎÄ:I like you £¬ but just like you!¸ÕÏëËµÕâ¾äEnglishÕâ²»´í£¬ÀÏÊ¦ÓÖ¸æËßÎÒÃÇËüµÄ·­Òë:×ÝÈ»Íò½Ù²»¸´£¬×ÝÈ»ÏàË¼Èë¹Ç£¬ÎÒÒ²´ýÄãÃ¼ÑÛÈç³õ£¬ËêÔÂÈç¹Ê¡£Ë²¼ä¸Ð¾õµ½ÁËÖÐ»ªÎÄ»¯µÄ²©´ó¾«Éî£¬Ïà±ÈÖ®ÏÂ£¬EnglishÈõ±¬ÁË£¡[¹þ¹þ][¹þ¹þ] http://t.cn/RhlGkmh
14930	22.60533	114.03422	¹ã¶« ³±ÖÝ	ÓàÔó±ó1113	2014/5/1 0:00	0:27:00	51	m	2353464950	138	127	968	Mon Aug 29 00:43:54 +0800 2011		3.76785E+15	[ÒôÀÖ]
35749	22.71927	113.10368	¹ã¶« ½­ÃÅ	Óö¼ûÔÆ¶ù	2014/5/1 0:00	0:27:00	7	f	2793467437	148	158	236	Sun Jun 03 12:39:42 +0800 2012		3.75654E+15	Ì«ö¦ÁË£¡
106561	23.05475	113.39618	¹ã¶« ½ÒÑô	_µ¤æÃÍ¯Ð¬	2014/5/1 0:00	0:28:00	52	f	2914844010	222	184	322	Thu Jul 26 10:43:08 +0800 2012		3.76295E+15	ÔÚ¼ÒÖÁÉÙ²»»á¿÷´ý×Ô¼ºµÄÎ¸£¬»ØÑ§Ð£ºóÓÖµÃÈ¥³ÔÓ²Ó²µÄ°×Ã×·¹ÁË¡£¡£¡£[Àá][Àá][Àá] http://t.cn/Rhe5TZX
73169	23.0472	112.90034	¹ã¶« Ã·ÖÝ	cfo_	2014/5/1 0:00	0:28:00	14	f	2563737454	356	325	681	Sat Nov 26 22:34:33 +0800 2011		3.7659E+15	ÎÒ³ÐÈÏÎÒÃ»ÓÐ×ã¹»ºÃµÄÔËÆøÓöµ½Ò»¸ö¸üºÃµÄÖ¸µ¼ÀÏÊ¦£¬µ«ÊÇÎÒÓöµ½ÁËÒ»¸ö¶ÔÎÒºÃµÄÀÏÊ¦¡£ÐÄÒÑÂú×ã¡£[ÐÄ][ÐÄ] http://t.cn/R7A94ht
53360	22.89999	112.88966	¹ã¶« ·ðÉ½	GÒðÒðG	2014/5/1 0:00	0:28:00	6	f	2482728511	149	143	142	Mon Nov 21 21:11:52 +0800 2011		3.757E+15	×ª·¢Î¢²©
188683	23.71761	113.04933	¹ã¶« Õ¿½­	H_ÒÀÁµ»ÆÆ¼	2014/5/1 0:00	0:28:00	8	f	2963848185	179	143	324	Fri Sep 28 13:13:08 +0800 2012		3.76788E+15	Ö®ËùÒÔ²»ÏëÏà¼ûÊÇÒòÎªº¦ÅÂÏà¼ûºóµÃÀë±ð . . . http://t.cn/8Ds38VU
174813	23.21239	113.37808	¹ã¶« »ÝÖÝ	HLZ¾ÍÊÇ¸ö»µµ°	2014/5/1 0:00	0:28:00	13	f	2947265581	340	263	783	Wed Sep 12 23:25:39 +0800 2012		3.76849E+15	ÏÖÔÚµÚ°ËÖÜÁË£¬Ã«¸Å¾Í¿ì½áÊøÁË£¬ºÃ¼¤¶¯µÄËµ[²ö×ì][²ö×ì][²ö×ì] http://t.cn/z8AUTgj
79757	23.11623	113.22845	¹ã¶« ¹ãÖÝ	Jo9468	2014/5/1 0:00	0:28:00	1	f	2419581954	76	30	455	Fri Sep 23 21:04:12 +0800 2011		3.76095E+15	#ÈËÈË×ÖÄ»ÔâÍÁ¶¹µÁÈ¡# ÈËÈË×ÖÄ»ÔâÍÁ¶¹µÁÈ¡ Ö§³ÖÈËÈË£¡»¹ÓÃÏëÂð£¿£¡ ÏêÇé:http://t.cn/RhujucA
35294	22.76238	112.98159	¹ã¶« Ã¯Ãû	KEPT-12	2014/5/1 0:00	0:28:00	9	m	1862721351	1043	682	2319	Sun Nov 14 21:21:04 +0800 2010	kept12	3.76794E+15	×ª·¢Î¢²©
105647	23.11796	113.40131	¹ã¶« ¹ãÖÝ	-leevi»ÔÏëÒªÈ¥Á÷ÀË	2014/5/1 0:00	0:28:00	1	m	2140879335	149	255	245	Tue May 24 12:34:26 +0800 2011	xiamopiao	3.73796E+15	×ª·¢Î¢²©
160225	23.10458	113.47563	¹ã¶« ¹ãÖÝ	Li540087689	2014/5/1 0:00	0:28:00	1	f	2632869847	67	73	94	Thu Feb 16 22:57:02 +0800 2012		3.75236E+15	À´¿´¿´ÎÒÅÄµÄMV£º¡°·ÖÏíÎÒÃÇµÄÎèµ¸??????????????????????¡±£¬µã´Ë²¥·Å>>http://t.cn/Rh5ATfa£¨Í¨¹ý #ÃÀÅÄ# Â¼ÖÆ£©
190174	23.75499	113.49299	¹ã¶« ÇåÔ¶	LZ--123	2014/5/1 0:00	0:28:00	18	f	3966328169	53	103	135	Sun Jan 05 08:15:52 +0800 2014		3.74368E+15	"µ¯×àÒ»Ê×¸ÖÇÙÇú£¬ÏòÍùÒ»¸öÊôÓÚ×Ô¼ºµÄÐ¡ÊÀ½ç¡£  ÎÒÕýÔÚÊ¹ÓÃ""µ¯¸ÖÇÙµÄÐ¡ÀÏÊó""·âÃæÍ¼£¬ºÃÆ¯ÁÁ£¬ÄãÃÇ¶¼¿ìÀ´ÊÔÊÔ£¡http://t.cn/8F7NVnw"
172618	23.19387	113.36811	ËÄ´¨ ³É¶¼	LÂÀchao	2014/5/1 0:00	0:28:00	1	m	2543545034	357	283	391	Fri Nov 18 19:20:53 +0800 2011		3.72056E+15	×ª·¢Î¢²©
80286	23.04132	113.10956	¹ã¶« ·ðÉ½	Man·ðÅÆ	2014/5/1 0:00	0:28:00	6	m	2458979057	498	1085	311	Fri Nov 11 10:29:32 +0800 2011		3.71972E+15	ÐÂõr£¡ºÃÎ¶£¡ http://t.cn/RvXhW2z
173904	23.19051	113.33693	¹ã¶« ÉÇÍ·	MeàÎ°éª	2014/5/1 0:00	0:28:00	5	m	3453014030	276	210	113	Sat May 11 16:51:01 +0800 2013		3.76809E+15	ºÜÏ²»¶@ÎÒÆðµÄÃûËüÃ»Ò»¸ö·ûºÏÌõ¼þ µÄ#Å¾Å¾#£¬µã¿ªÌýÌý[ÒôÀÖ]http://t.cn/R7t4hX4 ? (À´×Ô@Å¾Å¾)
11722	22.5438	113.94789	¹ãÎ÷ ÄÏÄþ	mua-×ö¸öÎÂÅ¯µÄÅ®×Ó	2014/5/1 0:00	0:28:00	1	f	3121990575	125	253	220	Thu Nov 15 12:35:58 +0800 2012		3.7675E+15	³ÔÍêÊ¯¹øÓã»ØÀ´£¬Õû¸öÈË¶¼Ô²ÂúÁË??¹û¶ÏË¯¾õ£¬ºÈµÄÓÐµãÔÎºõÁË?? http://t.cn/R7GebzM
21120	22.58752	113.94552	¹ã¶« ÉîÛÚ	real-³å	2014/5/1 0:00	0:28:00	3	m	3193952902	68	123	34	Mon Feb 18 19:25:29 +0800 2013		3.75836E+15	fzz'w'ww
34711	22.58752	113.94552	¹ã¶« ÉîÛÚ	real-³å	2014/5/1 0:00	0:28:00	3	m	3193952902	67	123	34	Mon Feb 18 19:25:29 +0800 2013		3.75836E+15	fzz'w'ww
165366	23.31553	113.00025	¹ã¶« ¹ãÖÝ	Sky-¼Î¼ÎÎ³	2014/5/1 0:00	0:28:00	1	m	2952743627	145	216	434	Wed Sep 19 23:38:13 +0800 2012		3.76591E+15	×ª·¢Î¢²©
158904	23.09685	113.49211	¹ã¶« Ã·ÖÝ	Sunny-ºúÃ÷Àö	2014/5/1 0:00	0:28:00	14	f	2602198091	77	141	31	Mon Jan 16 21:44:12 +0800 2012		3.75884E+15	Ò»¿ÚÑÎÆûË®ÅçËÀÄã
79150	22.98234	113.1343	º£Íâ °ÂµØÀû	Z_ShineChu	2014/5/1 0:00	0:28:00	28	f	2157546992	292	234	603	Sun Jun 05 22:00:47 +0800 2011	zjxworld	3.74436E+15	Ñ½£¬ÕâÃ´ÃÀµÄ¹ãÖÝ ¡¾ HERE IN GUANGZHOU£¨¹ãÖÝ.³ÖÐø¸üÐÂ£© ¡¿http://t.cn/RPTj6HF £¨·ÖÏí×ÔZAKER£©
184527	23.44568	113.48927	¹ã¶« ¹ãÖÝ	RPoJun	2014/5/1 0:00	0:28:00	1	f	2103123224	843	206	576	Sat Apr 16 19:37:00 +0800 2011		3.7685E+15	[ÒôÀÖºÐ]ÎÒÕýÔÚÌý @ÖÁÉÏÀøºÏ#Ñ¼Àæ´ó# http://t.cn/R7cjz5R £¨·ÖÏí×Ô @Î¢ÒôÀÖ£©
21121	22.50799	113.91	ºþ±± Îäºº	±¦±´Y×Ð	2014/5/1 0:00	0:28:00	1	f	2690812644	272	215	1636	Sat Jan 28 19:59:06 +0800 2012		3.76664E+15	 //@ÊÀ½ç³Ç¹â¹È²½ÐÐ½Ö:[¹ÄÕÆ][ÐÄ]¹â¹ÈµêÐÂÒ»²¨»î¶¯ÓÖÀ´À²£¡Ð¡»ï°éÃÇÄãHold×¡Âð£¿10ÔÂ24ÈÕ-26ÈÕ£¬»áÔ±/·Ç»áÔ±ÆÕÍ¨Ìü2D/3DÍ¨Í¨Ö»Òª15ÔªÅ¶£¡£¡¾ÍÔÚµÂ¹ú·çÇé½Ö£¡~[ÍÃ×Ó][»¨ÐÄ]
117703	23.17706	113.07504	ºþ±± ÏåÑô	±ùÀäÃµ¹åÃÎ	2014/5/1 0:00	0:28:00	6	f	3563590053	88	328	245	Fri Jun 28 20:42:25 +0800 2013		3.75284E+15	×ª·¢Î¢²©
165367	23.17706	113.07504	ºþ±± ÏåÑô	±ùÀäÃµ¹åÃÎ	2014/5/1 0:00	0:28:00	6	f	3563590053	89	328	245	Fri Jun 28 20:42:25 +0800 2013		3.75284E+15	×ª·¢Î¢²©
16758	22.56085	114.03477	¹ã¶« ÉîÛÚ	²Èµ½Ïã½¶Æ¤Ò²²»»á»¬µ¹	2014/5/1 0:00	0:28:00	3	f	1972600523	407	193	1044	Wed Feb 16 16:13:01 +0800 2011		3.76738E+15	ÓÖ·¢ÏÖÒ»¸öºÃ³ÔµÄµØ http://t.cn/R7GtRsi
174950	23.40794	113.08535	¹ã¶« ÉÇÍ·	³ÂÏÍÖ¦Zzzz	2014/5/1 0:00	0:28:00	5	f	2145273207	748	361	1209	Fri May 27 19:34:06 +0800 2011		3.76786E+15	Ñ§µ½¶«Î÷À²
119073	23.155	113.216	¹ã¶« ¹ãÖÝ	´ó´ó¾É¾ÉÈÎÎ°ºê	2014/5/1 0:00	0:28:00	1	m	2814522465	21	8	3170	Thu Sep 20 13:08:41 +0800 2012		3.76809E+15	»ú³¡¸ßËÙ£¬ÄÏÍù±±£¬ÈýÔªÀïÈë¿Ú¡£[Å­][Å­] http://t.cn/8FvpsJg
107556	23.08114	113.53208	¹ã¶« ¹ãÖÝ	´óÓ±AiLyr	2014/5/1 0:00	0:28:00	1	f	2212115652	1659	175	124	Sun Jul 03 12:08:00 +0800 2011		3.76787E+15	À´¿´¿´ÎÒµÄ#ÕÕÆ¬µçÓ°#£º¡°ºÜ¾ÃÃ»ÕÐÄ¼ÁË£¬Ë¼²º¼¯ÍÅ£¬ÕÐÄ¼Ò»¼¶¡¢¶þ¼¶´úÀí£¡Î¢ÓªÏúÊ±´ú£¬×ÊÔ´ÕûºÏµÄÄê´ú£¬²»¹ÜÄãÉÏ°à¡¢ÕÒ¹¤×÷¡¢Ê§Òµ¡¢´øº¢×Ó¡¢¿ªµêµÈµÈ....... Ö»ÒªÄã²»¸ÊÆ½Ó¹£¬Ö»...¡±£¬µã´Ë²¥·Å>> http://t.cn/R75ItDJ£¨Í¨¹ý #ÃÀÅÄ# ÖÆ×÷£©
14929	22.48813	113.929	¹ã¶« Ã·ÖÝ	¶º±È-¶Å´ó¹Ï	2014/5/1 0:00	0:28:00	14	m	3126039923	113	220	676	Fri Nov 16 21:27:43 +0800 2012		3.7624E+15	ÎÒ·¢ÊÄ£¬ÎÒÔÙÒ²²»´òÇòÁË£¡ÅÜ²½»áÊÊºÏÎÒµÄ
170103	23.201	113.317	¹ã¶« ÔÆ¸¡	æÙYukiæ¤	2014/5/1 0:00	0:28:00	53	f	2120550191	773	751	1335	Thu May 05 01:46:39 +0800 2011		3.76165E+15	Ò»»ØÀ´ÎÒµØ¶¼»á¾ÛÒ»¾Û??????ÈýÌõÃÃÖíÖí???? http://t.cn/RhBUFAW
76146	23.02282	113.12461	¹ã¶« ·ðÉ½	æÙ¹ Ø¼R	2014/5/1 0:00	0:28:00	6	f	1779705953	620	265	3341	Tue Jul 20 11:39:15 +0800 2010	rice520	3.76751E+15	ÌáÇ°¹ýÍòÊ¥½Ú£¡[¼·ÑÛ]¹íÎÝ£¡[¿ÉÁ¯] http://t.cn/R7GDm52
163574	23.10209	113.77601	½­Î÷ ÄÏ²ý	¹ÖÇàÄê1	2014/5/1 0:00	0:28:00	1	m	2322485793	666	154	176	Thu Aug 25 15:15:03 +0800 2011		3.76373E+15	ÎÒÔÚÀÖÊÓÍø·¢ÏÖºÜ¶àºÃ¾çÅ¶£¬<<ÂíÏòÑôÏÂÏç¼Ç>><<Ò¯ÃÇ¶ù>><<Õç‹Ö´«>><<¹Å½£ÆæÌ·>><<Ì¸ÅÐÔ©¼ÒÎ´É¾¼õ°æ>>£¬´ó¼Ò¿ìÀ´×·¾ç°É£¬»¹ÓÐÏûÏ¢ÌáÐÑÄØ~http://t.cn/RhdV0K4
120559	23.12331	113.19297	¹ã¶« ·ðÉ½	¼òÓî½¡ôéÎÒ-	2014/5/1 0:00	0:28:00	6	m	2247415444	341	251	386	Thu Jul 14 22:22:34 +0800 2011		3.76802E+15	×íÁË[doge][doge][doge][ß÷ß÷][ß÷ß÷]//@Éñ»Ø¸´ÍÂ²ÛµÛ:µÀÀí[doge] //@ÈÃÄã±äÓÄÄ¬:·þ//@Ò»Ö»Ñ§ŒÅ: ·þ//@Õý³£ÈË°ì²»³öÕâÖÖÊÂ¶ù: ·þ//@´óÄÔÇÐÆ¬: ¶Ô //@ÕâÎ¢²©Ð¦ËÀÎÒÁË:ÓÐµÀÀí[doge]
20294	22.5224	114.03199	¹ã¶« ÉÇÍ·	Áº×£¿ª	2014/5/1 0:00	0:28:00	5	m	1968525232	403	386	1529	Mon May 23 12:05:00 +0800 2011		3.76702E+15	ÇóÉö
186086	23.71251	113.02783	¹ã¶« ÇåÔ¶	ÁÎÉÆÒË	2014/5/1 0:00	0:28:00	18	f	2521132000	227	191	440	Tue Nov 08 10:59:17 +0800 2011		3.76609E+15	½Å°åµ×ÇÉÍ´¡­¡­[Éú²¡][Éú²¡] http://t.cn/R72Ypna
172958	23.16996	113.3418	¹ã¶« ³±ÖÝ	ÁÖºèÓÐºÃÔËÆø	2014/5/1 0:00	0:28:00	51	f	2008452651	604	330	1371	Sat Mar 05 22:15:17 +0800 2011		3.7682E+15	×ª·¢Î¢²©
172957	23.19387	113.36811	¹ã¶« ¹ãÖÝ	Ã»ÓÐÉ«²ÊµÄZR	2014/5/1 0:00	0:28:00	1	m	2386300232	216	284	1420	Sat Sep 10 14:37:47 +0800 2011		3.76267E+15	¡ú_¡ú
10688	22.57633	113.90912	¹ã¶« ¹ãÖÝ	ÃÎ-LC	2014/5/1 0:00	0:28:00	1	f	2563751282	106	119	250	Sat Nov 26 22:39:46 +0800 2011		3.76696E+15	ÓûËÙÔò²»´ï
170102	23.19957	113.32421	¹ãÎ÷ ¹ó¸Û	ÄªÏþÐÇi	2014/5/1 0:00	0:28:00	8	m	2880084047	7	41	121	Tue Jul 10 10:27:02 +0800 2012		3.76809E+15	#ÅãÄãÈ¥¿´Á÷ÐÇÓê#¶«ÄÏ·½ÏòÔÚÄÄ[ÎûÎû][ÎûÎû] http://t.cn/R7LKucE
180442	23.2898	113.8376	¹ã¶« ¹ãÖÝ	Æ¤Æ¤ÍÃweng	2014/5/1 0:00	0:28:00	1	f	1649161990	360	185	1183	Sat Nov 06 13:11:32 +0800 2010		3.76829E+15	×ÔÈÏÎª×Ô¼º²»ÊÇÒ»¸ö»áÓÐÑ¡ÔñÀ§ÄÑÖ¢µÄÈË¡­µ«ÒòÎªÃ»¿´¹ýÊµÎï¡­ËùÒÔÎÒ¾ö¶¨²»ÁËÑ¡ÄÇ¿î×©¡­ÔÙÍÏÏÂÈ¥ÕæµÄ»á±»Âî¡­ºÃ¾À½á¡­[Î¯Çü][Î¯Çü][Î¯Çü]¡­Íí°²¡­
63752	22.99021	113.34891	¹ã¶« ¹ãÖÝ	Çà´ºÀíÏëÏÂÎç	2014/5/1 0:00	0:28:00	1	f	1853866553	145	229	901	Wed Nov 10 16:18:18 +0800 2010		3.76826E+15	±ØÐë±ØµÄ×ª:´©¸ß¸úÐ¬½Å²»Í´µÄÐ¡ÇÏÃÅ[ÍµÐ¦]
52606	22.93581	113.94316	¹ã¶« ÉÇÎ²	ÉòºêÁØ	2014/5/1 0:00	0:28:00	15	m	2532985182	61	63	152	Sun Nov 13 22:54:37 +0800 2011		3.76806E+15	ÉÏ°àÉÏ°à£¬¼ÓÓÍ¼ÓÓÍ£¬ÈÃÃ¿Ìì¸ü¼ÓµÄ³äÊµ???? http://t.cn/R7tv08W
173308	23.19387	113.36811	¹ã¶« ¹ãÖÝ	•rè¤ø™ÔÚ¹ãÖÝ	2014/5/1 0:00	0:28:00	1	m	2942874963	510	465	585	Sun Sep 09 12:38:53 +0800 2012		3.76757E+15	 #ÏºÃ×ÒôÀÖ4.0#È«ÐÂÉÏÏß£¬¶àÖÖÒôÀÖ·ÖÀàºÍ¾«Ñ¡¼¯·ç¸ñÒ»¼ü¼´Ìý£¬Ìý¸è¸üÊ¡Ç®Ê¡ÐÄ£¬¸èÇú¹ÜÀí¸ü±ã½Ý¡£ÏºÃ×ÒôÀÖ£¬ÒôÀÖÄãµÄÉú»î£¬³ÏÑûÄãÌåÑé>>http://t.cn/8kJbEG7
187518	23.56853	113.47003	±±¾© ³¯ÑôÇø	Ë¼Ð÷linÂÒ	2014/5/1 0:00	0:28:00	5	f	2142343073	384	127	2005	Wed May 25 17:42:10 +0800 2011	linyan1992	3.76736E+15	×ª·¢Î¢²©
63753	22.94276	113.37358	¹ã¶«	ËÄÔÂYY120	2014/5/1 0:00	0:28:00	1000	f	2581187361	10	71	13	Sun Jan 15 02:34:31 +0800 2012		3.76461E+15	//@ÁÖÐÄÈç¹¤×÷ÊÒ:¡°¹ØÓÚÀë±ð£¬ÎÒÒÔÎªºÜÓÐ¾­ÑéÁË¡£ÎÒÒÔÎªÎÒµÄÈËÉú£¬²»ÐèÒª¾­ÀúÔÙÒ»´ÎµÄÀë±ð¡£µ«Ã»Ïëµ½ÀÏÌìÒ¯¸úÎÒ¿ªÁË¸ö´óÍæÐ¦¡£¡±#ÁÖÐÄÈç##16¸öÏÄÌì# ½ñÍí¹«ÊÓÍí¼ä¾Åµã¡¢TVBS 42Ì¨Íí¼äÊ®µã£¬°®ÆæÒÕÍí¼äÊ®µã??Í¬²½²¥³ö¡£[Î§¹Û][Î§¹Û][Î§¹Û]
53362	22.88364	112.90187	¹ãÎ÷ ÓñÁÖ	ÌÒ×Ó½´ing	2014/5/1 0:00	0:28:00	9	f	2314847723	445	300	254	Sun Aug 21 16:22:53 +0800 2011		3.76316E+15	Ð¡Æ¨¹É ½ãÏëÄã¡£¡£
